id_fiscal,fiscal,id_unico,etapa,estado,fh_estado,color,plazo,tipo_caso,dias,des_observacion_plazo,dias_paralizacion,dias_total_transcurrido
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120240014730000,CALIFICACION,EN CALIFICACION (CALIFICA),27/12/2024 14:23:26:926,rojo.jpg,2,D,117,Suspensión de Dias - Cuarentena,0,117
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120240014750000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),4/01/2025 22:18:28:893,rojo.jpg,60,D,166,Suspensión de Dias - Cuarentena,0,166
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120240014770000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),13/01/2025 10:39:19:296,rojo.jpg,60,D,157,Suspensión de Dias - Cuarentena,0,157
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120240014860000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,10/01/2025 14:13:10:05,rojo.jpg,60,D,160,Suspensión de Dias - Cuarentena,0,160
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000360000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,21/01/2025 14:03:30:413,rojo.jpg,60,D,149,Suspensión de Dias - Cuarentena,0,149
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000450000,CALIFICACION,EN CALIFICACION (CALIFICA),17/01/2025 14:03:30:573,rojo.jpg,2,D,105,Suspensión de Dias - Cuarentena,0,105
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000460000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),21/01/2025 14:03:30:656,rojo.jpg,60,D,149,Suspensión de Dias - Cuarentena,0,149
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000500000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),21/01/2025 14:03:30:73,rojo.jpg,60,D,149,Suspensión de Dias - Cuarentena,0,149
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000570000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),17/01/2025 10:04:34:183,rojo.jpg,60,D,153,Suspensión de Dias - Cuarentena,0,153
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000580000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),17/01/2025 09:46:43:886,rojo.jpg,60,D,153,Suspensión de Dias - Cuarentena,0,153
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000680000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,20/01/2025 10:04:05:646,rojo.jpg,60,D,150,Suspensión de Dias - Cuarentena,0,150
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000800000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),21/01/2025 14:03:31:046,rojo.jpg,60,D,149,Suspensión de Dias - Cuarentena,0,149
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000870000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),21/01/2025 14:03:31:13,rojo.jpg,60,D,149,Suspensión de Dias - Cuarentena,0,149
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250000930000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),29/01/2025 15:53:03:41,rojo.jpg,60,D,141,Suspensión de Dias - Cuarentena,0,141
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001000000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),29/01/2025 15:53:03:52,rojo.jpg,60,D,141,Suspensión de Dias - Cuarentena,0,141
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001020000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),29/01/2025 15:53:03:593,rojo.jpg,60,D,141,Suspensión de Dias - Cuarentena,0,141
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001030000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),29/01/2025 15:53:03:7,rojo.jpg,60,D,141,Suspensión de Dias - Cuarentena,0,141
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001210000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),5/02/2025 21:46:28:913,rojo.jpg,60,D,134,Suspensión de Dias - Cuarentena,0,134
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001490000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),5/02/2025 21:20:29:14,rojo.jpg,60,D,134,Suspensión de Dias - Cuarentena,0,134
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001500000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),5/02/2025 21:29:31:19,rojo.jpg,60,D,134,Suspensión de Dias - Cuarentena,0,134
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001630000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),5/02/2025 21:03:19:076,rojo.jpg,60,D,134,Suspensión de Dias - Cuarentena,0,134
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001640000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/02/2025 11:35:14:756,rojo.jpg,60,D,133,Suspensión de Dias - Cuarentena,0,133
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001660000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/02/2025 10:57:37:186,rojo.jpg,60,D,133,Suspensión de Dias - Cuarentena,0,133
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001670000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/02/2025 11:55:31:87,rojo.jpg,60,D,133,Suspensión de Dias - Cuarentena,0,133
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001690000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/02/2025 11:07:55:673,rojo.jpg,60,D,133,Suspensión de Dias - Cuarentena,0,133
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001700000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/02/2025 10:46:58:976,rojo.jpg,60,D,133,Suspensión de Dias - Cuarentena,0,133
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250001930000,CALIFICACION,EN CALIFICACION (CALIFICA),12/02/2025 07:51:12:556,rojo.jpg,2,D,87,Suspensión de Dias - Cuarentena,0,87
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002020000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,14/02/2025 07:51:12:6,rojo.jpg,60,D,125,Suspensión de Dias - Cuarentena,0,125
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002290000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),17/02/2025 18:02:18:986,rojo.jpg,60,D,122,Suspensión de Dias - Cuarentena,0,122
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002320000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/02/2025 16:48:48:14,rojo.jpg,60,D,125,Suspensión de Dias - Cuarentena,0,125
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002330000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),19/02/2025 16:29:34:6,rojo.jpg,60,D,120,Suspensión de Dias - Cuarentena,0,120
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002370000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),17/02/2025 17:47:27:09,rojo.jpg,60,D,122,Suspensión de Dias - Cuarentena,0,122
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002380000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/02/2025 16:51:57:703,rojo.jpg,60,D,125,Suspensión de Dias - Cuarentena,0,125
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002390000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/02/2025 16:53:21:086,rojo.jpg,60,D,125,Suspensión de Dias - Cuarentena,0,125
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002400000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/02/2025 16:50:27:426,rojo.jpg,60,D,125,Suspensión de Dias - Cuarentena,0,125
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002420000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),25/02/2025 15:03:39:57,rojo.jpg,60,D,114,Suspensión de Dias - Cuarentena,0,114
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002450000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),25/02/2025 15:44:08:376,rojo.jpg,60,D,114,Suspensión de Dias - Cuarentena,0,114
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002490000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,20/02/2025 09:25:15:586,amarillo.jpg,120,D,119,Suspensión de Dias - Cuarentena,0,119
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002500000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),18/02/2025 14:32:52:356,rojo.jpg,60,D,121,Suspensión de Dias - Cuarentena,0,121
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002520000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),18/02/2025 14:27:21:793,rojo.jpg,60,D,121,Suspensión de Dias - Cuarentena,0,121
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002550000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),25/02/2025 14:50:35:536,rojo.jpg,60,D,114,Con detenido,0,114
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002680000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:00:27:06,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002690000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:12:58:29,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002710000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:34:27:216,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002720000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:31:25:103,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002730000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:27:45:076,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002740000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:24:51:333,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002750000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:23:33:096,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002760000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:22:01:976,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002770000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/02/2025 07:20:47:256,rojo.jpg,60,D,112,Suspensión de Dias - Cuarentena,0,112
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002790000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:42:32:846,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002800000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:39:38:81,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002810000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:36:31:783,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002820000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:33:16:74,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250002830000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),26/02/2025 17:21:05:216,rojo.jpg,60,D,113,Suspensión de Dias - Cuarentena,0,113
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003220000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),6/03/2025 11:55:12:116,rojo.jpg,60,D,105,Suspensión de Dias - Cuarentena,0,105
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003380000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),10/03/2025 16:14:38:79,rojo.jpg,60,D,101,Suspensión de Dias - Cuarentena,0,101
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003510000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/03/2025 18:15:07:81,rojo.jpg,60,D,97,Suspensión de Dias - Cuarentena,0,97
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003540000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),14/03/2025 18:15:07:83,rojo.jpg,60,D,97,Suspensión de Dias - Cuarentena,0,97
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003690000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),12/03/2025 18:55:13:15,rojo.jpg,60,D,99,Suspensión de Dias - Cuarentena,0,99
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003700000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),12/03/2025 19:01:33:163,rojo.jpg,60,D,99,Suspensión de Dias - Cuarentena,0,99
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250003730000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),18/03/2025 15:53:03:68,rojo.jpg,60,D,93,Suspensión de Dias - Cuarentena,0,93
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004230000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),25/03/2025 16:56:35:266,rojo.jpg,60,D,86,Suspensión de Dias - Cuarentena,0,86
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004280000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),24/03/2025 11:41:25:166,rojo.jpg,60,D,87,Suspensión de Dias - Cuarentena,0,87
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004290000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),24/03/2025 11:45:07:53,rojo.jpg,60,D,87,Suspensión de Dias - Cuarentena,0,87
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004300000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),24/03/2025 11:55:07:583,rojo.jpg,60,D,87,Suspensión de Dias - Cuarentena,0,87
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004310000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),24/03/2025 12:11:39:133,rojo.jpg,60,D,87,Suspensión de Dias - Cuarentena,0,87
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004320000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,8/04/2025 09:37:01:573,rojo.jpg,60,D,72,Suspensión de Dias - Cuarentena,0,72
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004330000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/03/2025 08:52:17:036,rojo.jpg,60,D,84,Suspensión de Dias - Cuarentena,0,84
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004380000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),8/04/2025 11:15:25:12,rojo.jpg,60,D,72,Suspensión de Dias - Cuarentena,0,72
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004430000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:58:59:23,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004440000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:55:53:53,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004450000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 10:06:18:37,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004470000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 10:11:13:316,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004480000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 10:13:39:65,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004490000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 10:15:53:846,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004500000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 10:21:03:01,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004510000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 08:42:24:28,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004520000,CALIFICACION,EN CALIFICACION (CALIFICA),1/04/2025 08:29:45:88,rojo.jpg,2,D,53,Suspensión de Dias - Cuarentena,0,53
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004530000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 08:29:45:96,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004540000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:00:57:206,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004550000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:10:42:543,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004560000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:15:31:786,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004570000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),3/04/2025 09:21:51:283,rojo.jpg,60,D,77,Suspensión de Dias - Cuarentena,0,77
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004960000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 17:41:29:986,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004970000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 17:08:19:586,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004980000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 17:00:26:103,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250004990000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 16:55:40:236,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005010000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 18:00:22:123,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005020000,CALIFICACION,EN CALIFICACION (CALIFICA),28/04/2025 16:46:22:67,rojo.jpg,2,D,36,Suspensión de Dias - Cuarentena,0,36
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005030000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),28/04/2025 17:47:32:843,verde.jpg,60,D,52,Suspensión de Dias - Cuarentena,0,52
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005040000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,29/04/2025 12:06:20:99,verde.jpg,60,D,51,Suspensión de Dias - Cuarentena,0,51
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005550000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),29/04/2025 12:58:35:95,verde.jpg,60,D,51,Suspensión de Dias - Cuarentena,0,51
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005650000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,20/05/2025 12:37:11:1,verde.jpg,60,D,30,Suspensión de Dias - Cuarentena,0,30
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005660000,CALIFICACION,EN CALIFICACION (CALIFICA),16/05/2025 12:37:11:343,rojo.jpg,2,D,24,Suspensión de Dias - Cuarentena,0,24
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005750000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,15/05/2025 16:16:23:4,verde.jpg,120,D,35,Suspensión de Dias - Cuarentena,0,35
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250005830000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),8/05/2025 16:14:29:33,verde.jpg,60,D,42,Suspensión de Dias - Cuarentena,0,42
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006020000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:51:05:17,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006030000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:43:41:47,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006040000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:40:24:036,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006050000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:33:59:816,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006060000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:27:34:823,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006070000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 11:18:06:746,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006080000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 10:11:14:146,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006090000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 10:00:44:076,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006100000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),16/05/2025 09:27:28:796,verde.jpg,60,D,34,Suspensión de Dias - Cuarentena,0,34
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006120000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),19/05/2025 18:24:09:546,verde.jpg,60,D,31,Suspensión de Dias - Cuarentena,0,31
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006130000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),19/05/2025 17:46:32:096,verde.jpg,60,D,31,Suspensión de Dias - Cuarentena,0,31
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006140000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),19/05/2025 17:41:14:93,verde.jpg,60,D,31,Suspensión de Dias - Cuarentena,0,31
MDMSL,MEDRANO SANCHEZ LUIS ANTONIO,0360605060120250006150000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),19/05/2025 17:37:55:386,verde.jpg,60,D,31,Suspensión de Dias - Cuarentena,0,31
