id_fiscal,no_fiscal,id_unico,fe_denuncia,fe_ing_caso,fe_asig,id_etapa,de_etapa,id_estado,de_estado,st_acumulado,tx_tipo_caso,condicion,fe_conclusion,de_mat_deli
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003490000,12/04/2019 07:34:00,12/04/2019 07:34:00,23/04/2019 10:33:19:796,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,01/10/2023 22:09:35:293,LESIONES (CULPOSAS)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003500000,12/04/2019 07:41:00,12/04/2019 07:41:00,23/04/2019 10:33:19:806,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,26/09/2019 16:18:04:47,HURTO AGRAVADO(SOBRE VEHICULO AUTOMOTOR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003510000,12/04/2019 07:44:00,12/04/2019 07:44:00,23/04/2019 10:33:19:816,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:13:02:796,VIOLACION DE LA LIBERTAD SEXUAL
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003620000,17/04/2019 15:49:00,17/04/2019 15:49:00,24/04/2019 12:07:12:84,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/09/2023 19:10:06:663,HURTO AGRAVADO (DOS O MAS PERSONAS)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003660000,22/04/2019 10:26:00,22/04/2019 10:26:00,24/04/2019 12:07:12:856,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,03/10/2024 08:30:55:096,HURTO AGRAVADO(SOBRE VEHICULO AUTOMOTOR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003660000,22/04/2019 10:26:00,22/04/2019 10:26:00,24/04/2019 12:07:12:856,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,03/10/2024 08:30:55:096,V.L.P.(COACCION)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003940000,02/05/2019 23:04:00,02/05/2019 23:04:00,09/05/2019 08:36:37:223,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:30:00:98,LESIONES
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190003970000,07/05/2019 10:07:00,07/05/2019 10:07:00,22/05/2019 07:48:50:126,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/05/2024 17:02:31:566,HOMICIDIO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004050000,10/05/2019 12:46:00,10/05/2019 12:46:00,22/05/2019 07:48:09:876,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,15/12/2021 18:42:10:696,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004080000,10/05/2019 14:30:00,10/05/2019 14:30:00,22/05/2019 07:48:29:28,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:09:48:423,LESIONES
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004260000,16/05/2019 16:22:00,16/05/2019 16:22:00,22/05/2019 07:49:21:43,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/05/2025 12:42:07:643,HOMICIDIO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004450000,20/05/2019 14:31:00,20/05/2019 14:31:00,22/05/2019 07:49:07:783,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:13:51:606,APROPIACION ILICITA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004460000,20/05/2019 14:56:00,20/05/2019 14:56:00,22/05/2019 07:49:07:79,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/10/2022 11:42:42:99,APROPIACION ILICITA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004560000,24/05/2019 14:32:00,24/05/2019 14:32:00,30/05/2019 11:46:16:943,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:16:06:66,V.R.A. (DESOB.Y.RESIST.A.ORDEN.OFICIAL)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004930000,07/06/2019 15:13:00,07/06/2019 15:13:00,11/06/2019 10:21:54:736,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:14:14:166,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190004950000,07/06/2019 15:27:00,07/06/2019 15:27:00,11/06/2019 10:21:54:743,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:10:17:96,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005100000,13/06/2019 15:28:00,13/06/2019 15:28:00,18/06/2019 11:38:52:696,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:16:37:143,USURPACION
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005160000,18/06/2019 15:23:00,18/06/2019 15:23:00,28/06/2019 15:18:46:44,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,08/04/2025 11:47:32:28,USURPACION (C/ARM.FUEG.EXPLOS.SUST.PEL.)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005160000,18/06/2019 15:23:00,18/06/2019 15:23:00,28/06/2019 15:18:46:44,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,08/04/2025 11:47:32:28,USURPACION (DESTRUCCION.ALTERAC.LIMITES)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005230000,19/06/2019 15:28:00,19/06/2019 15:28:00,02/07/2019 12:07:37:833,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:07:51:513,ROBO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005230000,19/06/2019 15:28:00,19/06/2019 15:28:00,02/07/2019 12:07:37:833,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:07:51:513,VIOLACION DE LA LIBERTAD SEXUAL
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005450000,03/07/2019 08:21:00,03/07/2019 08:21:00,08/07/2019 14:20:06:4,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/05/2024 18:13:26:416,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005540000,04/07/2019 11:17:00,04/07/2019 11:17:00,08/07/2019 14:20:06:416,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,28/06/2025 20:40:52:38,V.L.S. (MENOR DE 07 A—OS)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005640000,09/07/2019 10:15:00,09/07/2019 10:15:00,15/07/2019 08:57:33:53,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:25:49:386,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005750000,15/07/2019 09:41:00,18/09/2019 12:44:47:453,18/09/2019 12:44:47:453,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:53:51:29,ABUSO DE AUTORIDAD
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005750000,15/07/2019 09:41:00,18/09/2019 12:44:47:453,18/09/2019 12:44:47:453,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:53:51:29,C.F.P. (FALSIFICACION DOCUMENTARIA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005750000,15/07/2019 09:41:00,18/09/2019 12:44:47:453,18/09/2019 12:44:47:453,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:53:51:29,C.R.N. (TR¡FICO ILEGAL DE ESPECIES DE FLORA Y FAUNA SILVESTRE PROTEGIDA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005750000,15/07/2019 09:41:00,18/09/2019 12:44:47:453,18/09/2019 12:44:47:453,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:53:51:29,USURPACION (DESTRUCCION.ALTERAC.LIMITES)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005750000,15/07/2019 09:41:00,18/09/2019 12:44:47:453,18/09/2019 12:44:47:453,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:53:51:29,V.L.P.(COACCION)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005810000,17/07/2019 08:14:00,17/07/2019 08:14:00,31/07/2019 08:48:32:79,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/06/2024 13:25:55:233,DESAPARICION FORZADA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005820000,17/07/2019 08:33:00,17/07/2019 08:33:00,31/07/2019 08:48:32:8,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/12/2020 14:52:46:14,HURTO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005870000,23/07/2019 10:46:00,23/07/2019 10:46:00,31/07/2019 08:48:32:82,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/06/2024 17:21:57:423,ABUSO DE AUTORIDAD
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190005950000,23/07/2019 12:24:00,23/07/2019 12:24:00,31/07/2019 08:48:32:836,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:22:35:69,VIOLACION DE DOMICILIO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006030000,24/07/2019 10:56:00,24/07/2019 10:56:00,31/07/2019 08:48:32:853,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:10:44:11,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006050000,24/07/2019 12:03:00,24/07/2019 12:03:00,31/07/2019 08:48:32:86,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:14:46:61,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006150000,01/08/2019 10:37:00,01/08/2019 10:37:00,14/08/2019 09:08:47:416,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:26:34:403,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006160000,01/08/2019 10:42:00,01/08/2019 10:42:00,14/08/2019 09:08:47:426,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:24:04:19,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006240000,01/08/2019 11:57:00,01/08/2019 11:57:00,14/08/2019 09:08:47:443,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/09/2023 19:15:00:776,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006490000,13/08/2019 08:07:00,13/08/2019 08:07:00,21/08/2019 07:12:39:826,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/09/2023 19:12:48:246,C.F.P. (FALSEDAD IDEOLOGICA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006520000,16/08/2019 14:53:00,16/08/2019 14:53:00,21/08/2019 07:12:39:843,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,04/06/2024 08:48:54:87,O.A.F.(ABANDONO DE MUJER EMBARAZADA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006670000,27/08/2019 15:34:00,27/08/2019 15:34:00,04/09/2019 07:58:37:65,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 20:28:13:946,HOMICIDIO (CULPOSO)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006950000,06/09/2019 14:48:00,06/09/2019 14:48:00,13/09/2019 09:59:06:683,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:12:46:296,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006970000,06/09/2019 15:01:00,06/09/2019 15:01:00,13/09/2019 09:59:06:693,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:33:31:353,C.P.P. (ASOCIACION ILICITA )
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006970000,06/09/2019 15:01:00,06/09/2019 15:01:00,13/09/2019 09:59:06:693,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:33:31:353,ESTAFA (SIMULACION DE JUICIO)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006970000,06/09/2019 15:01:00,06/09/2019 15:01:00,13/09/2019 09:59:06:693,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:33:31:353,USURPACION (C/ARM.FUEG.EXPLOS.SUST.PEL.)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190006970000,06/09/2019 15:01:00,06/09/2019 15:01:00,13/09/2019 09:59:06:693,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:33:31:353,USURPACION (DESTRUCCION.ALTERAC.LIMITES)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007120000,12/09/2019 12:53:00,12/09/2019 12:53:00,16/09/2019 10:48:54:88,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:26:13:34,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007220000,16/09/2019 14:24:00,16/09/2019 14:24:00,20/09/2019 12:39:48:53,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:11:11:293,V.L.S. (SEDUCCION)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007240000,17/09/2019 08:31:00,17/09/2019 08:31:00,20/09/2019 12:39:48:536,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/05/2025 12:43:22:126,ESTAFA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007390000,20/09/2019 09:18:00,20/09/2019 09:18:00,01/10/2019 07:35:47:396,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:22:07:33,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007760000,02/10/2019 09:28:00,02/10/2019 09:28:00,03/10/2019 14:58:26:966,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 12:47:00:113,USURPACION
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007790000,02/10/2019 16:33:00,02/10/2019 16:33:00,03/10/2019 14:58:26:983,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,10/09/2021 16:11:54:51,USURPACION
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007910000,04/10/2019 08:55:00,04/10/2019 08:55:00,10/10/2019 09:52:57:123,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:11:51:93,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190007980000,09/10/2019 14:45:00,09/10/2019 14:45:00,10/10/2019 09:52:57:143,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/05/2025 15:23:56:85,RECEPTACION AGRAVADA(SOBRE VEHICULO AUTOMOTOR O PARTE IMPORTANTE)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008020000,14/10/2019 11:47:00,14/10/2019 11:47:00,21/10/2019 15:26:31:963,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,15/07/2021 11:14:33:283,HURTO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008300000,23/10/2019 08:47:00,23/10/2019 08:47:00,24/10/2019 08:43:46:996,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/12/2020 14:46:31:893,HURTO AGRAVADO(SOBRE VEHICULO AUTOMOTOR)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008490000,04/11/2019 13:53:00,04/11/2019 13:53:00,12/11/2019 06:27:12:413,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/02/2024 15:13:16:956,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -VÕCTIMA ES AD.
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008530000,04/11/2019 14:37:00,04/11/2019 14:37:00,12/11/2019 06:27:12:423,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/03/2024 14:31:42:59,FORMAS AGRAVADAS-VIOLENCIA CONTRA LA MUJER Y SU ENTORNO FAMILIAR. AFECTACI”N PSICOL”GICA SE CAUS...
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008600000,05/11/2019 15:38:00,05/11/2019 15:38:00,12/11/2019 06:27:12:446,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/05/2024 18:13:50:643,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -VÕCTIMA ES AD.
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008650000,07/11/2019 08:05:00,07/11/2019 08:05:00,12/11/2019 06:27:12:456,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:12:01:59,RESISTENCIA O DESOBEDIENCIA A LA AUTORIDAD
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190008840000,14/11/2019 08:16:00,14/11/2019 08:16:00,20/11/2019 09:57:39:79,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:12:29:156,DELITOS ADUANEROS (LEY 28008)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009100000,25/11/2019 09:41:00,25/11/2019 09:41:00,28/11/2019 06:29:57:753,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,01/10/2023 22:09:59:46,ABANDONO DE MUJER GESTANTE Y EN SITUACI”N CRÕTICA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009300000,05/12/2019 10:32:00,05/12/2019 10:32:00,10/12/2019 09:08:30:36,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/01/2024 15:06:05:84,D.LEG 813. LEY PENAL TRIBUTARIA
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009300000,05/12/2019 10:32:00,05/12/2019 10:32:00,10/12/2019 09:08:30:36,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/01/2024 15:06:05:84,"TRAFICO ILICITO DE INSUMOS QUIMICOS Y PRODUCTOS FISCALIZADOS (IMPORTA, EXPORTA, FABRICA,PRODUCE, P.."
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009420000,10/12/2019 13:30:00,10/12/2019 13:30:00,11/12/2019 09:58:15:443,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/05/2024 18:15:45:526,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -VÕCTIMA EN EST
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009540000,13/12/2019 07:41:00,13/12/2019 07:41:00,17/12/2019 06:19:03:926,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,03/10/2024 08:29:50:813,HURTO AGRAVADO ( ES COMETIDO EN INMUEBLE HABITADO)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009740000,23/12/2019 16:59:00,23/12/2019 16:59:00,03/01/2020 07:54:52:936,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,14/12/2024 22:22:14:933,HURTO AGRAVADO ( ES COMETIDO EN INMUEBLE HABITADO)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120190009840000,27/12/2019 11:28:00,27/12/2019 11:28:00,03/01/2020 07:54:52:963,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 15:13:45:9,VIOLACI”N SEXUAL DE MENOR DE EDAD - ENTRE 10 Y MENOS DE 14 A—OS
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200000020000,02/01/2020 11:18:00,02/01/2020 11:18:00,07/01/2020 07:56:40:526,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,04/06/2024 08:48:24:766,ROBO AGRAVADO (MANO ARMADA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200000620000,16/01/2020 15:42:00,16/01/2020 15:42:00,17/01/2020 13:11:03:696,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/05/2025 12:34:43:116,USURPACION
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200000780000,21/01/2020 11:12:00,21/01/2020 11:12:00,23/01/2020 14:15:11:843,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2025 12:53:01:69,ROBO AGRAVADO (DOS O MAS PERSONAS )
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200000880000,23/01/2020 16:55:00,23/01/2020 16:55:00,29/01/2020 08:32:55:266,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/03/2024 16:40:24:17,CONTRA EL PATRIMONIO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200001020000,28/01/2020 14:40:00,28/01/2020 14:40:00,05/02/2020 11:09:53:396,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,16/09/2021 13:46:52:45,ROBO AGRAVADO (MANO ARMADA)
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200002070000,11/03/2020 15:32:00,11/03/2020 15:32:00,12/08/2020 10:00:20:723,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/03/2024 16:40:48:893,HOMICIDIO
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200002250000,13/03/2020 15:28:00,13/03/2020 15:28:00,12/08/2020 10:00:20:756,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/03/2024 16:39:23:043,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200002290000,29/04/2020 15:49:00,29/04/2020 15:49:00,28/01/2021 15:34:36:763,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/03/2024 16:40:03:526,LESIONES
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200002490000,17/08/2020 10:50:00,17/08/2020 10:50:00,18/08/2020 11:32:07:88,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,28/06/2025 20:35:28:926,ACTO CONTRA EL PUDOR EN MENORES - VÕCTIMA ES MENOR DE 7 A—OS
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120200002790000,04/09/2020 09:59:00,04/09/2020 09:59:00,18/09/2020 18:09:08:653,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/03/2025 23:39:38:44,LESIONES (CULPOSAS)
